rmp1,rmp2,rmp3,rmp4,rmp5,rmp6,rmp7,rmp8,rmp9,rmp10,rmp11,rmp12,rmp13,rmp14,rmp15,rmp16,rmp17,rmp18,rmp19,rmp20,rmp21,rmp22,rmp23,rmp24,rmp25,rmp26,rmp27,rmp28,rmp29,rmp30,rmp31,rmp32,rmp33,rmp34,rmp35,rmp36,rmp37,rmp38,rmp39
0.000235546,0.000236048,0.000235894,0.00023742,0.00024,0.000239167,0.000235835,0.000236991,0.000239205,0.000238422,0.00023728,0.000238406,0.000239801,0.000236876,0.000236984,0.000239,0.000239414,0.000237271,0.000236993,0.000237895,0.000237823,0.000237053,0.00023892,0.000240236,0.000239765,0.000236976,0.000238295,0.000241218,0.000239225,0.000237997,0.000238064,0.000239826,0.000239817,0.000238935,0.000238352,0.000239417,0.000239936,0.000239648,0.000238425
0.000236132,0.000236743,0.000236553,0.000238113,0.000240839,0.00023992,0.000236542,0.000237655,0.000239844,0.000239174,0.000237896,0.000239128,0.000240616,0.000237539,0.000237667,0.000239778,0.000240159,0.000237946,0.00023768,0.000238618,0.000238564,0.000237789,0.000239767,0.000241008,0.000240538,0.000237566,0.000238984,0.00024207,0.000239938,0.000238694,0.000238744,0.000240609,0.000240441,0.000239624,0.000239075,0.000240112,0.000240609,0.000240294,0.000239089
0.000236802,0.000237502,0.000237303,0.000238761,0.000241524,0.00024066,0.000237106,0.000238485,0.000240717,0.000239774,0.000238523,0.000239921,0.000241285,0.000238289,0.000238324,0.000240519,0.000240902,0.000238628,0.000238339,0.000239287,0.000239304,0.000238448,0.000240441,0.000241626,0.000241236,0.000238251,0.000239595,0.000242674,0.000240575,0.000239319,0.000239413,0.00024127,0.000241154,0.000240196,0.000239787,0.000240819,0.000241363,0.000241059,0.000239768
0.000237567,0.000238168,0.000238089,0.000239463,0.000242217,0.000241447,0.000237819,0.000239192,0.000241374,0.000240541,0.00023926,0.000240638,0.00024205,0.0002389,0.000238948,0.000241374,0.000241674,0.000239381,0.000238984,0.000239984,0.000240064,0.000239048,0.000241113,0.000242314,0.000241979,0.000239036,0.000240364,0.000243442,0.00024131,0.000240057,0.000240099,0.000242007,0.000241854,0.000240973,0.000240369,0.000241474,0.000242034,0.0002417,0.00024055
0.000238223,0.000238823,0.000238695,0.000240259,0.000243041,0.000242169,0.00023852,0.000239924,0.00024211,0.000241314,0.000239975,0.000241393,0.00024275,0.000239599,0.000239635,0.000241999,0.000242352,0.000240058,0.000239646,0.000240669,0.000240782,0.000239793,0.000241818,0.000243038,0.000242755,0.000239824,0.000241105,0.00024412,0.000242006,0.000240798,0.000240847,0.00024281,0.000242635,0.000241555,0.000241212,0.000242229,0.000242793,0.000242468,0.000241259
0.000238851,0.000239557,0.000239455,0.000240837,0.000243806,0.000242928,0.000239157,0.000240591,0.000242945,0.000242089,0.000240616,0.000242034,0.000243553,0.000240228,0.000240408,0.000242735,0.000243181,0.000240753,0.000240389,0.00024133,0.00024149,0.000240515,0.000242585,0.000243866,0.000243457,0.000240383,0.000241731,0.000244966,0.000242814,0.00024161,0.000241454,0.000243519,0.000243297,0.000242309,0.00024181,0.000242941,0.000243478,0.000243211,0.000241849
0.000239633,0.000240318,0.000240174,0.000241609,0.000244529,0.000243671,0.00023998,0.000241298,0.000243768,0.000242712,0.000241398,0.00024276,0.00024435,0.000240967,0.000241084,0.000243473,0.000243878,0.000241359,0.000241022,0.000242081,0.000242258,0.000241127,0.000243292,0.000244635,0.000244189,0.000241129,0.000242512,0.000245722,0.000243537,0.000242231,0.000242247,0.000244275,0.000243956,0.000243033,0.000242571,0.000243598,0.000244201,0.000243891,0.0002426
0.000240385,0.000240998,0.000240829,0.000242308,0.000245365,0.000244357,0.000240629,0.000242141,0.000244505,0.0002435,0.000242146,0.000243404,0.000245042,0.000241631,0.000241771,0.000244205,0.000244656,0.000242148,0.000241722,0.000242823,0.000242876,0.000241932,0.000244067,0.000245383,0.000244976,0.000241806,0.000243135,0.000246529,0.000244249,0.000243006,0.000242921,0.00024497,0.000244785,0.000243732,0.000243304,0.000244376,0.00024495,0.000244643,0.000243292
0.000241141,0.00024192,0.000241683,0.000243064,0.000246228,0.000245202,0.000241416,0.00024286,0.000245268,0.000244318,0.000242881,0.000244204,0.000245786,0.000242489,0.000242576,0.000245042,0.000245393,0.000242879,0.000242542,0.000243571,0.000243609,0.000242642,0.000244829,0.000246126,0.000245759,0.000242498,0.000243918,0.00024733,0.000245037,0.000243693,0.000243641,0.000245774,0.000245446,0.000244607,0.000243957,0.000245095,0.000245668,0.000245357,0.000244026
0.000241991,0.000242738,0.000242391,0.000243841,,0.000245898,0.000242101,0.000243531,0.000246074,0.000245082,0.000243541,0.000244897,0.000246641,0.000243057,0.000243303,0.000245684,0.000246151,0.000243527,0.000243161,0.000244357,0.000244272,0.000243327,0.000245525,0.000246873,0.000246475,0.000243251,0.000244693,,0.000245783,0.000244406,0.000244354,0.000246394,0.000246145,0.000245282,0.000244699,0.000245862,0.000246453,0.000246128,0.000244854
0.000242806,0.000243425,0.000243016,0.000244656,,,0.000242705,0.000244446,,0.000245915,0.000244293,0.000245651,,0.000243792,0.000244114,0.000246475,,0.000244393,0.000243977,0.00024514,0.000245128,0.000243985,0.000246304,,0.00024726,0.000243865,0.000245473,,0.000246521,0.000245144,0.000245159,0.000247246,0.000246927,0.000246062,0.000245384,0.000246537,0.000247209,0.000246924,0.000245527
0.000243508,0.000244195,0.000243854,0.000245543,,,0.000243477,0.000245099,,0.000246783,0.000245002,0.000246456,,0.000244578,0.00024483,,,0.000245177,0.000244809,0.000245877,0.00024597,0.000244877,0.000247227,,,0.000244696,0.000246231,,0.000247304,0.000245875,0.000245861,0.000247945,0.000247727,0.000246669,0.000246172,0.000247336,0.000247947,0.000247724,0.000246261
0.000244415,0.000245045,0.00024456,0.000246297,,,0.000244217,0.00024594,,,0.000245802,,,0.000245387,0.000245606,,,0.000245876,0.000245476,0.000246621,0.000246774,0.000245583,,,,0.000245502,0.000246961,,,0.000246532,0.000246582,,,0.000247539,0.000246951,0.000248148,,,0.000247109
0.000245133,0.0002458,0.000245321,,,,0.000245032,0.000246772,,,0.000246603,,,0.00024614,0.000246397,,,0.000246671,0.000246231,,,0.000246435,,,,0.000246159,0.000247733,,,0.000247379,0.000247374,,,0.000248225,0.000247663,,,,0.000247764
,,0.00024614,,,,0.000245806,,,,,,,,,,,,,,,0.000247069,,,,0.000246927,,,,,0.000248103,,,,0.000248488,,,,0.000248507
,,,,,,,,,,,,,,,,,,,,,,,,,0.00024768,,,,,,,,,,,,,
